Symbol,Exchange,Company_Name,PE_Ratio,ROE,Debt_To_Equity,Revenue_Growth_YoY,Profit_Growth_YoY,Operating_Cashflow,Promoter_Holding,FII_DII_Pct,Public_Pct,Latest_Close,EMA_50,EMA_200,RSI_14,Trend
GVKPIL.NS,NSE,GVKPIL.NS,2.52,16.40%,0.38,12.80%,14.50%,"₹3,780,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DBREALTY.NS,NSE,DBREALTY.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹175,305,004",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SURYAROSNI.NS,NSE,SURYAROSNI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹368,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CEMPRO.NS,NSE,CEMPRO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,402,100,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MANALIPETC.NS,NSE,MANALIPETC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹95,385,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NORTHARC.NS,NSE,NORTHARC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹475,650,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LGEINDIA.NS,NSE,LGEINDIA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,335,049,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AKSHAR.NS,NSE,AKSHAR.NS,0.43,16.40%,0.38,12.80%,14.50%,"₹645,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NELCO.NS,NSE,NELCO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,293,824,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ANDHRSUGAR.NS,NSE,ANDHRSUGAR.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹127,754,997",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RGL.NS,NSE,RGL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹180,134,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
KIMS.NS,NSE,KIMS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,211,925,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HYUNDAI.NS,NSE,HYUNDAI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹3,004,350,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MICEL.NS,NSE,MICEL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹56,790,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BESTAGRO.NS,NSE,BESTAGRO.NS,15.37,16.40%,0.38,12.80%,14.50%,"₹23,055,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CAPACITE.NS,NSE,CAPACITE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹337,500,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HEROMOTOCO.NS,NSE,HEROMOTOCO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹7,314,300,293",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SCHNEIDER.NS,NSE,SCHNEIDER.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,040,450,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GICL.NS,NSE,GICL.NS,16.75,16.40%,0.38,12.80%,14.50%,"₹25,125,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
INDOCO.NS,NSE,INDOCO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹374,355,011",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PURVA.NS,NSE,PURVA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹349,575,005",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MANINDS.NS,NSE,MANINDS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹828,074,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TRIVENI.NS,NSE,TRIVENI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹691,949,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NIITMTS.NS,NSE,NIITMTS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹355,155,006",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SATIN.NS,NSE,SATIN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹387,855,011",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ELECON.NS,NSE,ELECON.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹717,000,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GHCLTEXTIL.NS,NSE,GHCLTEXTIL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹168,495,003",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ASTRAL.NS,NSE,ASTRAL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,039,700,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BERGEPAINT.NS,NSE,BERGEPAINT.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹737,550,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ICICIGI.NS,NSE,ICICIGI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,721,899,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EFCIL.NS,NSE,EFCIL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹291,000,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GRASIM.NS,NSE,GRASIM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹4,629,150,146",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DMART.NS,NSE,DMART.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹5,893,950,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GCSL.NS,NSE,GCSL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹754,425,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CLSEL.NS,NSE,CLSEL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹419,175,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AZAD.NS,NSE,AZAD.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹3,527,700,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HUBTOWN.NS,NSE,HUBTOWN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹306,299,995",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
OBEROIRLTY.NS,NSE,OBEROIRLTY.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,831,549,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EMAMILTD.NS,NSE,EMAMILTD.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹617,025,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EICHERMOT.NS,NSE,EICHERMOT.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹11,106,750,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
APLAPOLLO.NS,NSE,APLAPOLLO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,725,799,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
COMSYN.NS,NSE,COMSYN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹286,934,990",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RHFL.NS,NSE,RHFL.NS,2.01,16.40%,0.38,12.80%,14.50%,"₹3,015,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TATACOMM.NS,NSE,TATACOMM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,783,549,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AADHARHFC.NS,NSE,AADHARHFC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹770,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RAYMOND.NS,NSE,RAYMOND.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹913,949,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SGFIN.NS,NSE,SGFIN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹938,475,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CEIGALL.NS,NSE,CEIGALL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹542,324,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ICICIAMC.NS,NSE,ICICIAMC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹4,721,250,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IGARASHI.NS,NSE,IGARASHI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹698,849,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GSFC.NS,NSE,GSFC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹239,639,992",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PFS.NS,NSE,PFS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹45,270,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BALRAMCHIN.NS,NSE,BALRAMCHIN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹884,774,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RRKABEL.NS,NSE,RRKABEL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹3,436,950,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ARE&M.NS,NSE,ARE&M.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,351,274,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IRISDOREME.NS,NSE,IRISDOREME.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹68,280,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SIGACHI.NS,NSE,SIGACHI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹36,074,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BLUESTONE.NS,NSE,BLUESTONE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹939,449,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GNA.NS,NSE,GNA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹824,850,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JSL.NS,NSE,JSL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,086,375,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SEIL.NS,NSE,SEIL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹309,900,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RSYSTEMS.NS,NSE,RSYSTEMS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹372,974,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DIXON.NS,NSE,DIXON.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹20,476,500,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
INOXINDIA.NS,NSE,INOXINDIA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,946,600,037",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BALUFORGE.NS,NSE,BALUFORGE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹676,199,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CHEMPLASTS.NS,NSE,CHEMPLASTS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹293,700,005",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LOTUSDEV.NS,NSE,LOTUSDEV.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹213,014,992",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HINDWAREAP.NS,NSE,HINDWAREAP.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹369,525,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LALPATHLAB.NS,NSE,LALPATHLAB.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,584,950,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ABDL.NS,NSE,ABDL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹930,675,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ITI.NS,NSE,ITI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹426,750,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GAYAPROJ.NS,NSE,GAYAPROJ.NS,21.78,16.40%,0.38,12.80%,14.50%,"₹32,670,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RALLIS.NS,NSE,RALLIS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹357,434,990",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LTFOODS.NS,NSE,LTFOODS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹579,974,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PDSL.NS,NSE,PDSL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹565,800,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AMAGI.NS,NSE,AMAGI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹842,024,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IIFLCAPS.NS,NSE,IIFLCAPS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹507,224,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DBCORP.NS,NSE,DBCORP.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹312,705,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ANANDRATHI.NS,NSE,ANANDRATHI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹3,122,700,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PNCINFRA.NS,NSE,PNCINFRA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹367,349,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SHYAMMETL.NS,NSE,SHYAMMETL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,550,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GRAUWEIL.NS,NSE,GRAUWEIL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹119,160,004",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JSFB.NS,NSE,JSFB.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹733,349,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GLENMARK.NS,NSE,GLENMARK.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹3,446,099,854",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GANESHBE.NS,NSE,GANESHBE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹155,790,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ARKADE.NS,NSE,ARKADE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹208,110,008",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SIGNATURE.NS,NSE,SIGNATURE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,262,550,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CCL.NS,NSE,CCL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,834,500,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
AVANTIFEED.NS,NSE,AVANTIFEED.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,483,800,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PRICOLLTD.NS,NSE,PRICOLLTD.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹927,524,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GESHIP.NS,NSE,GESHIP.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,089,799,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MPHASIS.NS,NSE,MPHASIS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹3,508,799,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CCCL.NS,NSE,CCCL.NS,16.99,16.40%,0.38,12.80%,14.50%,"₹25,485,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GANGAFORGE.NS,NSE,GANGAFORGE.NS,1.98,16.40%,0.38,12.80%,14.50%,"₹2,970,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MHRIL.NS,NSE,MHRIL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹338,910,004",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BLKASHYAP.NS,NSE,BLKASHYAP.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹91,395,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SGMART.NS,NSE,SGMART.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹964,500,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GTL.NS,NSE,GTL.NS,7.19,16.40%,0.38,12.80%,14.50%,"₹10,785,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
IGIL.NS,NSE,IGIL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹529,800,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JAICORPLTD.NS,NSE,JAICORPLTD.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹162,975,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CMSINFO.NS,NSE,CMSINFO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹405,150,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EPL.NS,NSE,EPL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹357,344,994",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
KPIGREEN.NS,NSE,KPIGREEN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹607,199,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
THELEELA.NS,NSE,THELEELA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹728,775,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TORNTPHARM.NS,NSE,TORNTPHARM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹7,526,699,707",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
UTLSOLAR.NS,NSE,UTLSOLAR.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹546,599,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ROLLT.NS,NSE,ROLLT.NS,2.40,16.40%,0.38,12.80%,14.50%,"₹3,600,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
USHAMART.NS,NSE,USHAMART.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹745,724,991",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
INFOBEAN.NS,NSE,INFOBEAN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹251,655,006",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PENIND.NS,NSE,PENIND.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹254,205,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HARIOMPIPE.NS,NSE,HARIOMPIPE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹612,525,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPAL.NS,NSE,SPAL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,615,049,927",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PFOCUS.NS,NSE,PFOCUS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹397,169,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
THEMISMED.NS,NSE,THEMISMED.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹173,325,005",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ADVENTHTL.NS,NSE,ADVENTHTL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹218,400,009",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
POWERICA.NS,NSE,POWERICA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹861,375,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
ANTHEM.NS,NSE,ANTHEM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,126,199,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GABRIEL.NS,NSE,GABRIEL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,031,750,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
EKC.NS,NSE,EKC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹171,165,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SMSPHARMA.NS,NSE,SMSPHARMA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹588,675,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BALAJITELE.NS,NSE,BALAJITELE.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹137,129,997",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RATEGAIN.NS,NSE,RATEGAIN.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,465,800,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MOL.NS,NSE,MOL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹70,050,001",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MARUTI.NS,NSE,MARUTI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹20,374,500,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TIMEX.NS,NSE,TIMEX.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹833,625,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MITTAL.NS,NSE,MITTAL.NS,0.93,16.40%,0.38,12.80%,14.50%,"₹1,395,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
LTM.NS,NSE,LTM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹6,075,900,146",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SOUTHWEST.NS,NSE,SOUTHWEST.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹337,125,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
BBOX.NS,NSE,BBOX.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,308,750,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NUVAMA.NS,NSE,NUVAMA.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹2,878,950,073",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SURYODAY.NS,NSE,SURYODAY.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹283,815,010",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SPIC.NS,NSE,SPIC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹100,680,004",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SILVERTUC.NS,NSE,SILVERTUC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹297,389,992",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SBCL.NS,NSE,SBCL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,075,574,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
MINDACORP.NS,NSE,MINDACORP.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,012,949,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
HEMIPROP.NS,NSE,HEMIPROP.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹205,169,998",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
WANBURY.NS,NSE,WANBURY.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹517,125,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
JAGSNPHARM.NS,NSE,JAGSNPHARM.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹336,464,996",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
OMNI.NS,NSE,OMNI.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹842,774,963",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
RAJESHEXPO.NS,NSE,RAJESHEXPO.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹131,745,003",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
GNFC.NS,NSE,GNFC.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹747,824,982",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
DBEIL.NS,NSE,DBEIL.NS,8.08,16.40%,0.38,12.80%,14.50%,"₹12,120,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
SUBROS.NS,NSE,SUBROS.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,221,000,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PRAKASH.NS,NSE,PRAKASH.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹191,459,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
NDTV.NS,NSE,NDTV.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹122,100,002",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
CYIENT.NS,NSE,CYIENT.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹1,259,175,018",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
PRITIKAUTO.NS,NSE,PRITIKAUTO.NS,17.98,16.40%,0.38,12.80%,14.50%,"₹26,969,999",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
TRANSRAILL.NS,NSE,TRANSRAILL.NS,22.50,16.40%,0.38,12.80%,14.50%,"₹748,500,000",52.39%,18.45%,29.16%,N/A,N/A,N/A,N/A,Consolidating
